,id,units,ln_itm_qty,ln_itm_val,pk_price,unit_price,line_itm_ins,ln_itm_weight,ln_itm_freight_cost
5450,62795,90,257,7465.87,29.05,0.32,9.24,33.76035790851277,2175.6528275501514
5451,62801,30,86843,577505.95,6.65,0.22,952.88,40579.99809765836,234246.1362094375
5452,62808,60,138,1261.73,9.14,0.15,1.3,8.284691047849211,3701.017671448376
5453,62814,60,20000,43000.0,2.15,0.04,44.2,1200.679862007132,536379.3726736776
5454,62830,30,1080,2160.0,2.0,0.07,2.54,141.31594266452436,48271.956902368365
5455,62853,30,17,242.61,14.27,0.48,0.3,1.3103214581191776,81.44647150971964
5456,62879,30,2000,14000.0,7.0,0.23,30.18,934.5600243579416,5394.703918783034
5457,62935,300,252,7766.64,30.82,0.1,9.14,335.3005721935559,5330.2074077122425
5458,62942,270,392,37017.53,94.43,0.35,72.55,202.2899281475127,12830.749924508385
5459,62948,60,14663,118770.3,8.1,0.13,139.79,1864.2551183838405,12761.792525169334
5460,62968,60,2520,6048.0,2.4,0.04,11.85,151.28566261289862,67583.80095688338
5461,62980,30,19776,100857.6,5.1,0.17,141.4,1899.071610690083,13510.182792885915
5462,62987,100,154,12320.0,80.0,0.8,15.24,3286.7148288136887,28575.82000790058
5463,62988,120,3,106.26,35.42,0.3,0.11,0.7805814022279258,8.347278337617208
5464,62990,240,691,1451.1,2.1,0.01,1.8,259.8359851051413,1597.4615778601585
5465,63044,30,4872,36540.0,7.5,0.25,71.62,2276.5882193359457,13141.49874615547
5466,63047,60,11,274.5,24.95,0.42,0.28,0.6189249331850853,44.90066977984751
5467,63064,100,3023,269047.0,89.0,0.89,332.81,64517.78524353105,560939.6356096328
5468,63073,60,1014,7098.0,7.0,0.12,8.78,222.24984125708426,3961.7732392774956
5469,63106,60,38707,314687.91,8.13,0.14,389.27,4921.2114074393585,33688.24273830249
5470,63111,100,153,765.0,5.0,0.05,0.79,10.4342560479154,115.03276478873238
5471,63174,60,2610,32598.9,12.49,0.21,45.7,363.406440585947,7703.63099432288
5472,63175,20,250,8000.0,32.0,1.6,15.68,91.0467724191743,5140.688683008089
5473,63186,60,427,8253.91,19.33,0.32,16.18,59.45385062459746,1260.3258370022488
5474,63228,60,3,74.86,24.95,0.42,0.08,0.16879770905047783,12.245637212685685
5475,63234,100,260,23140.0,89.0,0.89,49.89,5548.999061633501,48244.89092242956
5476,63273,100,2744,219520.0,80.0,0.8,307.77,58563.28240431664,509169.1565044104
5477,63274,60,249,3956.61,15.89,0.26,8.53,34.66980984900414,734.9441063549414
5478,63289,100,5000,400000.0,80.0,0.8,494.8,106711.52041602886,927786.363892876
5479,63292,30,400,9304.0,23.26,0.78,9.56,47.16445810741888,2507.0159659282904
5480,63296,2,15,465.0,31.0,15.5,1.0,2.0,605.2925
5481,63297,30,56500,579125.0,10.25,0.34,595.34,7568.11936516627,27773.31558543317
5482,63308,30,71,235.46,3.32,0.11,0.29,4.199435186378172,112.45313048311974
5483,63355,120,3393,73967.4,21.8,0.18,76.04,860.525555073821,7799.241173606033
5484,63362,90,21,357.91,17.04,0.19,0.37,2.7586284672325614,177.77707929398125
5485,63401,120,454,30236.4,66.6,0.55,37.4,75.6397437329545,1884.1093504394962
5486,63409,1,4000,98000.0,24.5,24.5,115.35,2744.3463074280235,35478.27399246302
5487,63412,20,2155,62495.0,29.0,1.45,87.62,698.1390024846941,11520.0788791984
5488,63419,100,39,3120.0,80.0,0.8,3.21,832.3498592450251,7236.733638364432
5489,63432,120,16800,517776.0,30.82,0.26,854.33,15436.459352901955,101025.00547528059
5490,63438,60,80516,652179.6,8.1,0.13,806.75,10236.81136955557,70076.27954419519
5491,63466,60,300,6758.47,22.53,0.38,13.25,28.62303983299251,284.5150149344418
5492,63468,30,632,10473.05,16.57,0.55,12.96,51.37525361271144,1606.2054905803898
5493,63486,60,683,8366.75,12.25,0.2,10.35,95.09831376252941,2015.931022652309
5494,63502,60,300,2712.0,9.04,0.15,5.85,48.27611462873838,1663.0544917683624
5495,63537,100,6133,545837.0,89.0,0.89,561.12,130892.350942301,1138022.7539510017
5496,63555,30,1270,28575.0,22.5,0.75,40.06,169.4185210301104,1569.869936625873
5497,63561,300,6914,213089.48,30.82,0.1,250.81,9199.47681010415,146242.27784493036
5498,63568,20,18,576.0,32.0,1.6,0.71,6.55536761418055,370.1295851765825
5499,63571,20,252,8064.0,32.0,1.6,8.29,91.7751465985277,5181.814192472154
5500,63576,20,90,2880.0,32.0,1.6,2.96,32.77683807090275,1850.6479258829122
5501,63579,20,125,4000.0,32.0,1.6,4.95,45.52338620958715,2570.3443415040447
5502,63582,90,60,1561.82,26.03,0.29,1.93,7.881795620664461,507.93451226851784
5503,63608,20,20000,640000.0,32.0,1.6,897.28,7283.7417935339445,411255.0946406472
5504,63620,30,2850,78660.0,27.6,0.92,97.3,310.39284872352283,4859.309084458152
5505,63648,180,28,1400.0,50.0,0.28,3.02,6.631600807981476,160.07536418816736
5506,63652,100,2744,219520.0,80.0,0.8,307.77,58563.28240431664,509169.1565044104
5507,63697,60,333334,856668.38,2.57,0.04,1846.98,20011.371056114265,8939674.090540383
5508,63719,30,800,22080.0,27.6,0.92,22.7,87.12781718555027,1364.0165851110603
5509,63749,100,3040,270560.0,89.0,0.89,334.68,64880.60441294555,564094.1092468686
5510,63757,100,6000,480000.0,80.0,0.8,672.96,128053.82449923463,1113343.6366714512
5511,63782,30,113020,485986.0,4.3,0.14,801.88,9187.391081184567,287236.3046604361
5512,63802,60,65072,186756.64,2.87,0.05,402.65,6208.528160041629,61713.20350604666
5513,63807,30,6500,8125.0,1.25,0.04,10.05,407.6527412603368,9272.35383966643
5514,63817,30,47970,676377.0,14.1,0.47,948.28,6425.534264549132,23580.28227669432
5515,63826,300,340,10478.8,30.82,0.1,12.96,452.38966089606754,7191.549677072074
5516,63894,25,400,8200.0,20.5,0.82,8.43,366.1114109866449,3991.8107012251116
5517,63907,60,150,6843.0,45.62,0.76,11.29,32.8771954522314,586.0611300706354
5518,63915,30,15881,52407.3,3.3,0.11,73.48,1290.9658269358708,40360.99587959995
5519,63939,20,167,4843.0,29.0,1.45,7.99,54.10172316238696,892.7392913346323
5520,63956,30,2910,13444.2,4.62,0.15,13.82,279.44469999535505,1987.997164608516
5521,63988,1,2407,12035.0,5.0,5.0,14.89,1252.3010194799217,314241.437004409
5522,63998,100,120,9600.0,80.0,0.8,9.87,2561.0764899846927,22266.872733429023
5523,64003,30,1800,43200.0,24.0,0.8,84.67,613.5174727083796,7803.104524291133
5524,64004,1,360,8280.0,23.0,23.0,17.85,246.99116766852214,3193.0446593216725
5525,64020,240,48264,97493.28,2.02,0.01,210.2,17638.521605784015,108335.48596357304
5526,64021,1,1600,39200.0,24.5,24.5,54.96,1097.7385229712095,14191.309596985211
5527,64051,100,5000,388500.0,77.7,0.78,837.61,35636.84481361417,49216.83149960385
5528,64087,720,2500,132000.0,52.8,0.07,185.06,1742.460779595497,11890.307280088455
5529,64108,100,2835,252315.0,89.0,0.89,353.75,60505.43207588836,526054.8683272607
5530,64183,60,80,5328.0,66.6,1.11,5.48,19.756756756756758,365.6994234234234
5531,64186,60,121307,266875.4,2.2,0.04,330.12,11573.916976736075,115045.54305550776
5532,64208,30,13736,130492.0,9.5,0.32,153.59,1839.9236743349359,6752.110847460354
5533,64218,100,180,12600.0,70.0,0.7,24.7,1282.92641329011,1771.8059339857389
5534,64238,200,300,375.0,1.25,0.01,0.46,26.164583895286942,1247.4615491444247
5535,64262,100,3056,271984.0,89.0,0.89,336.44,65222.08127827684,567063.0256113259
5536,64304,100,4000,400000.0,100.0,1.0,411.2,85369.21633282308,742229.0911143008
5537,64319,100,2835,252315.0,89.0,0.89,353.75,60505.43207588836,526054.8683272607
5538,64320,1,39,195.0,5.0,5.0,0.2,20.29071032809179,5091.57293027501
5539,64329,300,340,10478.8,30.82,0.1,12.96,452.38966089606754,7191.549677072074
5540,64335,20,2400,76800.0,32.0,1.6,165.58,874.0490152240733,49350.61135687766
5541,64351,30,90273,407131.23,4.51,0.15,671.77,7338.288400918195,229425.61432146127
5542,64352,20,2600,83200.0,32.0,1.6,97.93,946.8864331594127,53463.16230328413
5543,64363,100,3094,247520.0,80.0,0.8,408.41,66033.08883343865,574114.2019769116
5544,64367,100,4,32.0,8.0,0.08,0.05,3.151030303030303,1499.1627655999998
5545,64369,60,9253,54962.82,5.94,0.1,56.5,1488.9962955323874,51294.144041108855
5546,64371,30,3,45.74,15.25,0.51,0.05,0.23123319849161955,14.372906737009348
5547,64377,60,7700,16632.0,2.16,0.04,19.58,734.6580223801411,7302.552049984006
5548,64405,60,47,3625.9,77.15,1.29,4.49,6.5441006542296964,138.72438955294075
5549,64427,100,97,7760.0,80.0,0.8,9.13,2070.2034960709598,17999.055459521795
5550,64438,120,7000,425740.0,60.82,0.51,437.66,6431.858063709147,42093.752281366906
5551,64452,60,384,956.16,2.49,0.04,1.18,26.040729594200947,484.1859887323258
5552,64493,100,7243,644627.0,89.0,0.89,1389.82,154582.3084746594,1343991.3267352202
5553,64506,20,4200,134400.0,32.0,1.6,263.42,1529.5857766421284,86363.56987453591
5554,64545,100,2128,189392.0,89.0,0.89,312.5,45416.42308906188,394865.876472808
5555,64553,30,14000,203000.0,14.5,0.48,251.11,1339.7822453372703,6478.7501715106255
5556,64558,60,39449,319536.9,8.1,0.13,395.27,5015.5493531422035,34334.034871813754
5557,64588,336,680,26084.8,38.36,0.11,51.13,1719.927546247387,66959.47079192038
5558,64589,30,252,504.0,2.0,0.07,0.62,14.90503756291971,399.12942086966444
5559,64594,300,610,18800.2,30.82,0.1,19.33,811.6402739605917,12902.48618533519
5560,64603,100,3125,250000.0,80.0,0.8,257.0,66694.70026001804,579866.4774330476
5561,64615,60,579,3966.15,6.85,0.11,4.08,86.79161966594772,1724.7946270137243
5562,64617,240,25,474.97,19.0,0.08,0.49,8.285002103924798,91.28494181972454
5563,64635,30,19152,88482.24,4.62,0.15,109.45,1839.149448216852,13083.890617382232
5564,64660,30,69,154.56,2.24,0.07,0.19,4.081141237466111,109.28543666669384
5565,64664,60,120,1791.6,14.93,0.25,2.96,16.708342095905607,354.1899307734657
5566,64667,100,100,800.0,8.0,0.08,0.94,78.77575757575758,37479.06914
5567,64685,20,25,725.0,29.0,1.45,0.9,8.099060353650742,133.6436064872204
5568,64709,180,28,1400.0,50.0,0.28,2.31,6.631600807981476,160.07536418816736
5569,64724,20,2388,74028.0,31.0,1.55,76.1,773.622244980719,12765.637291659294
5570,64757,30,39600,415800.0,10.5,0.35,514.34,5304.381006382022,19465.899065188554
5571,64824,30,10717,192906.0,18.0,0.6,198.31,1429.6521967556641,13247.477252613764
5572,64832,1,3438,17190.0,5.0,5.0,17.67,1788.7041566148612,448841.73677655094
5573,64850,60,85111,246821.9,2.9,0.05,532.15,8120.451810752752,80717.85812028425
5574,64864,20,360,11700.0,32.5,1.62,13.77,116.6264690925707,1924.467933415974
5575,64903,270,27,1611.22,59.67,0.22,1.66,13.933234846895008,883.7506325554244
5576,64904,100,2744,244216.0,89.0,0.89,342.39,58563.28240431664,509169.1565044104
5577,64913,20,32,1024.0,32.0,1.6,1.05,11.653986869654311,658.0081514250355
5578,64936,120,3434,208855.88,60.82,0.51,258.35,3155.285798682459,20649.99219060199
5579,64946,60,9073,35838.35,3.95,0.07,36.84,2323.9271127200154,27391.840194922883
5580,64989,20,125,4000.0,32.0,1.6,4.95,45.52338620958715,2570.3443415040447
5581,64995,100,9330,830370.0,89.0,0.89,1027.17,199123.69709630986,1731249.3550241068
5582,65002,30,3905,78100.0,20.0,0.67,96.61,520.9286020650245,4827.041025609475
5583,65005,60,1305,10061.55,7.71,0.13,16.6,210.00109863501194,7234.287039192376
5584,65033,60,3000,6480.0,2.16,0.04,7.63,286.2303983299251,2845.150149344418
5585,65037,100,40,544.11,13.6,0.14,1.17,2.4247045367899354,15.36164696911933
5586,65049,120,740,27750.0,37.5,0.31,59.83,187.6772504434505,1700.9839282253063
5587,65050,100,3076,273764.0,89.0,0.89,338.65,65648.92735994095,570774.1710668973
5588,65081,30,14016,147168.0,10.5,0.35,151.29,1877.4293986224855,6889.748517618253
5589,65091,60,14322,85072.68,5.94,0.1,100.13,2304.70171237597,79394.22143702162
5590,65095,20,385,12320.0,32.0,1.6,20.33,140.21202952552844,7916.660571832458
5591,65111,300,23,1398.86,60.82,0.2,1.44,30.602830001792803,486.4871840372285
5592,65120,100,655,65500.0,100.0,1.0,81.02,13979.20917449978,121540.01366996675
5593,65132,100,20,7000.0,350.0,3.5,13.72,49.06184643586219,2009.2137719339228
5594,65156,20,73,2336.0,32.0,1.6,2.4,26.585657546398895,1501.0810954383621
5595,65165,240,40040,82482.4,2.06,0.01,136.1,14766.268091132226,70450.39594054881
5596,65180,1,164,147.6,0.9,0.9,0.24,18.923076923076923,8393.33076923077
5597,65186,60,11623,81361.0,7.0,0.12,100.64,1053.644657178743,9514.852868676071
5598,65191,20,670,21440.0,32.0,1.6,42.02,244.00535008338713,13777.045670461679
5599,65219,100,1800,144000.0,80.0,0.8,237.6,38416.14734977039,334003.0910014354
5600,65235,100,7500,582750.0,77.7,0.78,961.54,53455.26722042125,73825.24724940579
5601,65238,1,7527,184411.5,24.5,24.5,189.58,5164.173664002684,66761.24208531731
5602,65241,20,15,480.0,32.0,1.6,0.59,5.462806345150458,308.4413209804854
5603,65243,30,240,4401.6,18.34,0.61,7.26,11.179638043896807,662.3041201386216
5604,65261,100,2520,224280.0,89.0,0.89,370.06,53782.606289678544,467604.3274020095
5605,65263,30,8000,28400.0,3.55,0.12,29.2,3738.2400974317666,21578.815675132137
5606,65274,60,32190,261704.7,8.13,0.14,323.73,4092.6394503700353,28016.238244915832
5607,65280,60,783,7639.77,9.76,0.16,9.45,47.00661659757922,20999.25244017448
5608,65291,20,167,5344.0,32.0,1.6,7.49,60.81924397600844,3433.980040249404
5609,65308,100,1750,140000.0,80.0,0.8,301.84,37349.0321456101,324725.2273625066
5610,65314,300,2,46.9,23.45,0.08,0.06,2.661115652329809,42.30323339454161
5611,65323,60,53239,431235.9,8.1,0.13,533.44,6768.8111742233705,46336.02074933439
5612,65331,30,240,4800.0,20.0,0.67,5.94,19.011618266026257,2221.118293964712
5613,65349,30,96224,413763.2,4.3,0.14,682.71,7822.044942451812,244549.868869632
5614,65359,60,35,2301.31,65.75,1.1,2.37,3.60551790264079,80.48614830487008
5615,65363,30,750,15000.0,20.0,0.67,32.34,59.411307081332055,6940.994668639725
5616,65370,60,300,6676.17,22.25,0.37,14.39,28.62303983299251,284.5150149344418
5617,65381,300,1500,46230.0,30.82,0.1,64.81,1995.8367392473567,31727.425045906206
5618,65408,20,6900,220800.0,32.0,1.6,273.13,2512.8909187692107,141883.00765102328
5619,65436,60,45,281.2,6.25,0.1,0.35,7.241417194310757,249.45817376525437
5620,65450,100,3067,272963.0,89.0,0.89,337.66,65456.846623192105,569104.1556118901
5621,65452,30,345,9522.0,27.6,0.92,9.79,37.573871161268556,588.2321523291447
5622,65458,240,171,4623.54,27.04,0.11,5.72,62.92687742302639,1591.8474745368655
5623,65478,25,3700,75850.0,20.5,0.82,77.97,3386.5305516264657,36924.248986332284
5624,65484,30,326,7582.76,23.26,0.78,10.63,38.43903335754639,2043.2180122315572
5625,65487,240,10000,92800.0,9.28,0.04,153.12,3911.357989339477,8497.005109512686
5626,65545,30,43,822.19,19.12,0.64,0.85,20.093040523695745,115.98613425383523
5627,65548,30,70,315.7,4.51,0.15,0.52,5.690297077357279,177.90250686808113
5628,65555,100,3015,0.0,0.0,0.0,0.0,64347.0468108654,559455.1774274042
5629,65574,200,192,2417.28,12.59,0.06,5.21,43.29649163036001,1702.1193304288013
5630,65579,120,9007,325693.12,36.16,0.3,702.19,8275.963654261184,54162.6323997531
5631,65588,30,2856,21420.0,7.5,0.25,46.18,1334.5517147831406,7703.637196022172
5632,65601,3,10,250.0,25.0,8.33,0.49,6.249999999999999,391.8475
5633,65609,1,81,405.0,5.0,5.0,0.57,42.14224452757526,10574.80531672502
5634,65617,60,28800,74880.0,2.6,0.04,161.44,2747.8118239672813,27313.441433706415
5635,65619,300,60,2433.47,40.56,0.14,5.25,79.83346956989426,1269.0970018362482
5636,65621,20,44,1276.0,29.0,1.45,1.79,14.254346222425308,235.21274741750793
5637,65630,300,4,88.27,22.07,0.07,0.09,5.322231304659618,84.60646678908321
5638,65640,20,750,24000.0,32.0,1.6,47.04,273.1403172575229,15422.066049024268
5639,65675,60,20000,221800.0,11.09,0.18,228.01,2784.7236826509347,59031.655128910956
5640,65688,20,19,551.0,29.0,1.45,0.77,6.155285868774564,101.5691409302875
5641,65693,30,2906,54302.12,18.69,0.62,67.17,1357.9157153920892,7838.504793991748
5642,65699,120,28000,862960.0,30.82,0.26,1423.88,25727.43225483659,168375.00912546762
5643,65709,30,100440,481107.6,4.79,0.16,674.51,9645.163459633492,68616.64440318878
5644,65716,30,5500,77550.0,14.1,0.47,108.73,736.7195842197253,2703.5970923872997
5645,65717,240,50000,103000.0,2.06,0.01,169.95,18439.395718197084,87975.01990578024
5646,65732,336,160,6137.6,38.36,0.11,12.03,404.6888344111499,15755.169598098912
5647,65748,30,12984,42068.16,3.24,0.11,52.04,1055.4688178915274,32998.37355964522
5648,65780,60,55710,130361.4,2.34,0.04,182.77,5315.298496986709,52834.43827332584
5649,65799,60,206,6746.05,32.75,0.55,8.34,18.674249279774678,168.63629793919563
5650,65803,60,19,515.11,27.11,0.45,0.64,1.069052157319693,77.55570234700934
5651,65836,20,1448,41992.0,29.0,1.45,69.29,469.09757568345105,7740.637687739806
5652,65849,30,132,2983.26,22.6,0.75,3.69,61.68096160762415,356.05045863968024
5653,65940,100,1432,164680.0,115.0,1.15,271.72,30562.179447150666,265718.0146189197
5654,65978,60,9377,50542.03,5.39,0.09,83.39,879.5206278940019,6687.974497174277
5655,65987,300,100,6082.0,60.82,0.2,8.53,133.05578261649046,2115.1616697270806
5656,66000,300,316,9739.12,30.82,0.1,10.01,420.4562730681098,6683.910876337573
5657,66030,240,19060,60039.0,3.15,0.01,129.44,7182.7717970128015,31602.670108796112
5658,66062,120,5000,304000.0,60.8,0.51,357.81,4594.184331220819,30066.965915262073
5659,66073,240,2244,20824.32,9.28,0.04,34.36,877.7087328077787,1906.7279465746467
5660,66094,60,25932,140810.76,5.43,0.09,144.75,1459.0873970323303,105851.28806645505
5661,66100,30,45632,210819.84,4.62,0.15,216.72,4382.000189068055,31173.98165478206
5662,66123,60,48446,135164.34,2.79,0.05,291.41,4622.239292497184,45945.38137837989
5663,66145,60,3,197.26,65.75,1.1,0.2,0.3090443916549248,6.8988127118460065
5664,66175,30,12084,84588.0,7.0,0.23,182.37,5646.611667170683,32594.801077287088
5665,66205,30,1000,18000.0,18.0,0.6,18.5,133.40041025992946,1236.118060335333
5666,66207,120,102,9180.0,90.0,0.75,17.99,16.993951235157176,423.3021007595343
5667,66218,90,5,46.16,9.23,0.1,0.1,5.067814742064785,163.0150597583834
5668,66233,100,3236,258880.0,80.0,0.8,427.15,69063.69601325388,600463.3347114694
5669,66236,20,750,24000.0,32.0,1.6,24.67,273.1403172575229,15422.066049024268
5670,66257,240,8,192.37,24.05,0.1,0.24,3.129086391471582,6.797604087610149
5671,66264,30,17760,168720.0,9.5,0.32,198.58,2378.9345119531495,8730.160792872444
5672,66277,120,100,6660.0,66.6,0.55,9.34,16.660736505056057,415.002059568171
5673,66278,30,2065,4625.6,2.24,0.07,6.49,122.13850225170317,3270.64386545975
5674,66307,30,32673,375412.77,11.49,0.38,464.39,4376.516177311107,16060.84141810368
5675,66323,20,424,13568.0,32.0,1.6,29.25,154.41532602291963,8718.60800638172
5676,66333,200,400,2864.03,7.16,0.04,6.17,58.424442371098095,3001.5481554694315
5677,66338,240,145,1173.68,8.09,0.03,1.45,54.49672577409723,396.4258208666899
5678,66349,20,240,7680.0,32.0,1.6,10.77,87.40490152240733,4935.061135687766
5679,66352,60,20,428.71,21.44,0.36,0.44,1.8130339106577356,16.372456110601515
5680,66355,100,840,67200.0,80.0,0.8,94.21,17927.535429892847,155868.10913400317
5681,66371,60,37012,300907.56,8.13,0.14,372.22,4705.708957349976,32213.016772936462
5682,66373,20,2334,74688.0,32.0,1.6,161.03,850.0126673054114,47993.46954456353
5683,66374,60,116000,327120.0,2.82,0.05,705.27,11067.575402090437,110012.47244131748
5684,66383,30,961,1201.25,1.25,0.04,1.49,60.2698899001821,1370.8818522952981
5685,66420,100,1993,143496.0,72.0,0.72,309.38,42535.2120378291,369815.64464770036
5686,66431,120,161,16125.1,100.16,0.83,34.77,28.73445490212084,665.9747036223499
5687,66438,30,384,7680.0,20.0,0.67,9.5,30.41858922564201,3553.789270343539
5688,66448,30,3200,64000.0,20.0,0.67,65.79,426.88131283177427,3955.5777930730655
5689,66449,120,8225,676095.0,82.2,0.68,1457.66,7557.433224858249,49460.158930606114
5690,66500,60,329,1159.91,3.53,0.06,1.37,27.358709654458355,638.6685785820473
5691,66508,90,400,3128.0,7.82,0.09,4.39,52.54530413776307,3386.2300817901187
5692,66522,60,100,2156.36,21.56,0.36,4.23,16.185452315691837,146.29896763023768
5693,66578,1,238,1190.0,5.0,5.0,1.67,123.82536046373966,31071.650189883396
5694,66585,100,3056,271984.0,89.0,0.89,336.44,65222.08127827684,567063.0256113259
5695,66609,60,14428,20920.6,1.45,0.02,45.1,1199.7916805304717,28008.237847361033
5696,66626,50,30,2982.0,99.4,1.99,3.07,26.306666666666665,1020.2802333333333
5697,66641,240,19050,60007.5,3.15,0.01,129.38,7179.003291348052,31586.08948439485
5698,66663,100,3035,270115.0,89.0,0.89,334.13,64773.89289252952,563166.3228829758
5699,66669,30,62369,268186.7,4.3,0.14,578.21,5069.973405967088,158508.59215507648
